#Table: J/ApJS/95/535/./table15.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
         |         |         |          |         |         |  |  |y|    |so
         |         |         |          |         |         |  |  |p|    |to
    sigma|       R2|        A|         E|  log(gf)|        S|vu|vl|e|  Jl|pe
---------|---------|---------|----------|---------|---------|--|--|-|----|--
5000.4601|6.546E-04|1.264E+01|33777.8797|4.924E-05|2.008E-27|20|17|R|  31|36
5000.4650|4.268E-04|8.336E+00|46736.1598|1.314E-04|1.072E-29|13|10|R| 130|36
5000.4738|4.663E-07|9.181E-03|25626.7183|1.293E-07|2.498E-28| 4| 1|P| 118|46
5000.4791|9.929E-05|1.962E+00|29224.8624|1.541E-05|5.719E-27|14|11|P|  66|27
5000.5064|9.346E-06|1.842E-01|26199.5296|2.153E-06|3.214E-27| 8| 5|P|  98|37
5000.5206|6.438E-04|1.242E+01|33588.8185|4.540E-05|2.027E-27|20|17|R|  29|36
5000.5415|6.491E-04|1.253E+01|33681.8203|4.731E-05|2.020E-27|20|17|R|  30|36
5000.5589|2.277E-04|4.530E+00|29083.8020|1.874E-05|7.259E-27|17|14|P|  35|36
5000.6078|3.560E-05|7.023E-01|27624.3508|6.947E-06|5.393E-27|11| 8|P|  83|28
5000.6106|5.252E-07|1.034E-02|28088.9221|1.506E-07|9.358E-29| 4| 1|P| 122|28
5000.6265|6.242E-04|1.212E+01|34372.3805|7.777E-05|2.304E-27|19|16|R|  52|37
5000.6296|8.403E-04|1.633E+01|37348.9524|1.106E-04|8.344E-28|20|17|R|  55|27
5000.6483|5.283E-05|1.042E+00|29041.0192|9.936E-06|4.029E-27|12| 9|P|  80|27
5000.6683|3.111E-04|6.654E+00|28362.1377|4.388E-06|2.282E-27|18|15|P|   6|46
5000.6763|3.337E-05|6.587E-01|25441.0562|6.041E-06|1.275E-26|11| 8|P|  77|46
5000.6890|3.278E-05|6.470E-01|24779.7681|5.779E-06|1.652E-26|11| 8|P|  75|38
5000.7640|1.063E-07|2.093E-03|25745.0341|3.074E-08|5.609E-29| 3| 0|P| 123|46
5000.7898|2.344E-04|4.648E+00|31220.2076|2.535E-05|3.736E-27|17|14|P|  46|26
5000.8548|5.811E-06|1.145E-01|27975.7385|1.462E-06|9.635E-28| 7| 4|P| 107|36
5000.8597|3.041E-04|6.049E+00|31601.3963|2.574E-05|3.159E-27|18|15|P|  36|26
5000.9025|1.419E-06|2.795E-02|27942.0187|3.903E-07|2.602E-28| 5| 2|P| 117|28
5000.9506|7.669E-04|1.467E+01|35196.2646|3.606E-05|7.892E-28|21|18|R|  19|26
5000.9909|1.318E-07|2.595E-03|29813.6693|3.997E-08|1.119E-29| 3| 0|P| 129|27
5000.9999|7.300E-04|1.423E+01|39308.9615|1.424E-04|4.074E-28|18|15|R|  82|28
5001.0116|3.016E-04|6.018E+00|30471.5907|2.056E-05|4.198E-27|18|15|P|  29|27
5001.0136|4.353E-04|8.131E+00|30311.8645|1.023E-05|2.126E-27|19|16|R|   9|37
5001.0268|5.393E-04|1.054E+01|47036.2523|1.598E-04|1.157E-29|14|11|R| 125|27
5001.0421|8.963E-04|1.736E+01|36955.4437|8.218E-05|7.737E-28|21|18|R|  38|26
5001.0522|5.233E-04|1.087E+01|33029.2561|1.107E-05|6.852E-28|20|17|P|   9|26
5001.1088|2.272E-04|4.560E+00|27360.6311|1.175E-05|9.882E-27|17|14|P|  22|46
5001.1830|1.466E-05|2.892E-01|25326.0882|3.102E-06|6.921E-27| 9| 6|P|  90|46
5001.1887|4.059E-04|8.574E+00|30624.7698|6.680E-06|1.236E-27|19|16|P|   7|36
5001.1932|9.914E-04|1.931E+01|40160.2534|1.585E-04|3.208E-28|20|17|R|  67|26
5001.1960|9.871E-06|1.946E-01|27649.4406|2.344E-06|1.798E-27| 8| 5|P| 101|28
5001.2898|2.302E-04|4.573E+00|29975.1974|2.165E-05|5.609E-27|17|14|P|  40|27
5001.3237|1.508E-05|2.974E-01|26160.0579|3.261E-06|4.961E-27| 9| 6|P|  92|37
5001.4772|3.017E-04|5.896E+00|44613.6389|9.434E-05|2.022E-29|12| 9|R| 132|46
5001.5306|4.084E-04|8.904E+00|30531.8309|4.802E-06|9.245E-28|19|16|P|   5|28
5001.6467|6.403E-04|1.248E+01|36928.4724|1.129E-04|9.820E-28|18|15|R|  74|37
5001.6879|7.437E-04|1.451E+01|39645.9143|1.469E-04|3.591E-28|18|15|R|  83|36
5001.7134|4.762E-04|9.301E+00|40650.6007|1.209E-04|1.734E-28|15|12|R| 107|46
5001.7500|1.266E-04|2.510E+00|26944.6255|1.429E-05|1.492E-26|15|12|P|  48|37
5001.7560|9.062E-06|1.787E-01|25312.7844|2.046E-06|4.593E-27| 8| 5|P|  96|46
5001.9351|7.729E-04|1.481E+01|35260.3801|3.816E-05|8.100E-28|21|18|R|  20|26
5002.0254|8.886E-04|1.721E+01|36834.6009|7.941E-05|7.921E-28|21|18|R|  37|26
5002.0396|9.713E-04|1.895E+01|42051.0471|1.896E-04|1.550E-28|19|16|R|  82|26
5002.1139|3.961E-04|7.939E+00|32138.0620|2.235E-05|2.121E-27|19|16|P|  24|26
5002.2177|1.726E-04|3.425E+00|28633.6841|1.826E-05|8.781E-27|16|13|P|  45|36
5002.2223|1.328E-04|2.629E+00|29360.1285|1.811E-05|6.303E-27|15|12|P|  58|27
5002.2756|6.970E-04|1.361E+01|41275.7151|1.574E-04|1.761E-28|17|14|R|  95|36
5002.2859|3.198E-04|4.185E+00|28157.5789|7.521E-07|4.254E-28|18|15|R|   0|38
5002.2947|5.503E-04|9.819E+00|32545.3061|6.470E-06|4.887E-28|20|17|R|   4|27
5002.3307|2.454E-04|4.801E+00|45791.9394|8.081E-05|9.845E-30|11| 8|R| 139|46
5002.4040|2.848E-04|5.572E+00|48732.3493|9.645E-05|3.005E-30|11| 8|R| 143|28
5002.4653|2.865E-06|5.651E-02|26266.1233|7.345E-07|1.062E-27| 6| 3|P| 109|37
5002.4804|7.629E-05|1.507E+00|30525.0707|1.381E-05|2.841E-27|13|10|P|  77|26
5002.5072|5.865E-04|1.143E+01|35385.6547|9.517E-05|1.705E-27|18|15|R|  68|46
5002.5173|1.697E-04|3.376E+00|27323.1543|1.517E-05|1.321E-26|16|13|P|  38|37
5002.5959|7.601E-04|1.481E+01|37602.4951|1.216E-04|7.920E-28|19|16|R|  67|36
5002.6041|1.299E-04|2.575E+00|28323.0570|1.650E-05|9.208E-27|15|12|P|  54|36
5002.6043|3.065E-04|6.278E+00|28710.1302|8.649E-06|3.873E-27|18|15|P|  12|37
5002.6722|3.979E-04|7.779E+00|41016.3757|1.076E-04|1.277E-28|14|11|R| 114|38
5002.6799|5.406E-04|1.053E+01|34014.9969|8.010E-05|2.730E-27|18|15|R|  62|38
5002.7193|6.184E-04|1.203E+01|34215.3959|7.563E-05|2.416E-27|19|16|R|  51|37
5002.7215|8.175E-04|1.596E+01|41408.3045|1.711E-04|1.842E-28|18|15|R|  88|27
5002.7681|1.721E-04|3.419E+00|28434.2674|1.781E-05|9.379E-27|16|13|P|  44|28
5002.7779|6.716E-05|1.329E+00|25678.5465|9.792E-06|1.845E-26|13|10|P|  62|46
5002.7927|4.184E-04|8.180E+00|41997.1194|1.151E-04|8.657E-29|14|11|R| 116|46
5002.8117|7.789E-04|1.495E+01|35327.6803|4.030E-05|8.283E-28|21|18|R|  21|26
5002.8979|8.810E-04|1.707E+01|36716.8698|7.667E-05|8.093E-28|21|18|R|  36|26
5002.9116|3.995E-04|8.114E+00|31186.5636|1.409E-05|2.042E-27|19|16|P|  15|27
5002.9310|7.318E-05|1.447E+00|29053.7873|1.256E-05|5.064E-27|13|10|P|  73|27
5002.9443|7.607E-04|1.486E+01|42954.4953|1.789E-04|9.176E-29|17|14|R|  99|27
5003.0483|4.385E-04|8.237E+00|30342.6074|1.135E-05|2.322E-27|19|16|R|  10|37
5003.1313|6.836E-04|1.335E+01|40895.1229|1.527E-04|2.041E-28|17|14|R|  94|28
5003.1553|2.043E-04|3.999E+00|48023.8802|7.112E-05|3.022E-30|10| 7|R| 147|37
5003.1586|1.690E-04|3.368E+00|26689.6940|1.351E-05|1.568E-26|16|13|P|  34|46
5003.1723|9.146E-05|1.814E+00|25321.7985|1.097E-05|2.418E-26|14|11|P|  51|38
5003.1867|4.596E-04|8.992E+00|48175.8697|1.438E-04|6.027E-30|13|10|R| 132|27
5003.2449|7.059E-05|1.396E+00|27723.1530|1.146E-05|8.484E-27|13|10|P|  69|28
5003.3271|8.325E-04|1.620E+01|37178.1648|1.077E-04|8.817E-28|20|17|R|  54|27
5003.3875|6.161E-04|1.205E+01|45687.1165|1.710E-04|2.365E-29|15|12|R| 117|27
5003.4034|1.031E-04|2.039E+00|30578.5777|1.697E-05|3.403E-27|14|11|P|  70|26
5003.5021|5.670E-04|1.107E+01|37383.4756|1.134E-04|7.791E-28|17|14|R|  84|46
5003.5298|3.024E-04|6.086E+00|29495.8649|1.494E-05|4.728E-27|18|15|P|  21|28
5003.5802|7.851E-04|1.509E+01|35398.1619|4.248E-05|8.440E-28|21|18|R|  22|26
5003.6197|7.396E-04|1.442E+01|37121.7373|1.148E-04|9.374E-28|19|16|R|  65|28
5003.6585|6.090E-04|1.190E+01|38706.5058|1.275E-04|4.726E-28|17|14|R|  88|37
5003.6599|8.735E-04|1.693E+01|36602.2560|7.397E-05|8.250E-28|21|18|R|  35|26
5003.7325|1.224E-07|2.414E-03|28419.5778|3.656E-08|1.948E-29| 3| 0|P| 127|36
5003.7824|3.415E-05|6.752E-01|26164.7770|6.346E-06|9.634E-27|11| 8|P|  79|37
5003.9141|6.353E-04|1.242E+01|42693.4103|1.584E-04|8.982E-29|16|13|R| 105|36
5003.9518|6.114E-06|1.207E-01|29143.4128|1.568E-06|6.052E-28| 7| 4|P| 109|27
5003.9582|1.433E-05|2.832E-01|24560.5956|2.967E-06|9.421E-27| 9| 6|P|  88|38
5004.0776|5.677E-04|1.111E+01|44063.2375|1.536E-04|4.515E-29|15|12|R| 114|36
5004.0868|1.295E-04|2.569E+00|28091.7349|1.614E-05|1.002E-26|15|12|P|  53|28
5004.0968|2.422E-05|4.786E-01|27517.5748|5.071E-06|4.144E-27|10| 7|P|  89|28
5004.1136|4.221E-04|8.265E+00|51253.6962|1.410E-04|1.396E-30|12| 9|R| 141|26
5004.1208|2.294E-04|4.645E+00|26914.0300|9.176E-06|9.425E-27|17|14|P|  17|38
5004.1973|3.131E-04|6.837E+00|28343.7234|3.683E-06|1.933E-27|18|15|P|   5|46
5004.2072|5.075E-05|1.004E+00|27595.5863|9.075E-06|7.144E-27|12| 9|P|  76|28
5004.2082|4.890E-05|9.677E-01|26249.9641|8.283E-06|1.207E-26|12| 9|P|  72|37
5004.2405|7.914E-04|1.523E+01|35471.8217|4.468E-05|8.570E-28|21|18|R|  23|26
5004.2857|1.585E-05|3.131E-01|27525.6436|3.542E-06|2.883E-27| 9| 6|P|  95|28
5004.3115|8.662E-04|1.678E+01|36490.7648|7.132E-05|8.391E-28|21|18|R|  34|26
5004.3540|1.448E-07|2.856E-03|31440.7433|4.461E-08|5.915E-30| 3| 0|P| 131|26
5004.3784|9.681E-05|1.918E+00|28066.4153|1.412E-05|8.914E-27|14|11|P|  62|36
5004.4773|1.671E-05|3.300E-01|28969.2252|3.852E-06|1.617E-27| 9| 6|P|  98|27
5004.5523|8.483E-04|1.656E+01|39528.4754|1.497E-04|3.970E-28|19|16|R|  74|27
5004.5752|3.112E-04|6.095E+00|50455.9670|1.069E-04|1.501E-30|11| 8|R| 145|27
5004.5892|5.309E-04|1.037E+01|36176.3658|1.012E-04|1.223E-27|17|14|R|  80|38
5004.6225|5.098E-06|1.007E-01|24546.2570|1.199E-06|3.835E-27| 7| 4|P| 100|38
5004.7109|6.127E-04|1.193E+01|34061.3188|7.352E-05|2.529E-27|19|16|R|  50|37
5004.7923|7.977E-04|1.537E+01|35548.6563|4.692E-05|8.674E-28|21|18|R|  24|26
5004.8528|8.589E-04|1.664E+01|36382.4012|6.871E-05|8.516E-28|21|18|R|  33|26
5004.8637|5.542E-04|1.006E+01|32561.1824|7.824E-06|5.865E-28|20|17|R|   5|27
5004.9112|3.086E-06|6.094E-02|27965.5313|8.132E-07|5.388E-28| 6| 3|P| 112|36
5004.9263|4.085E-04|8.761E+00|30602.7070|5.767E-06|1.079E-27|19|16|P|   6|36
5004.9500|1.774E-05|3.505E-01|30543.1245|4.216E-06|8.597E-28| 9| 6|P| 101|26
5004.9876|4.418E-04|8.339E+00|30376.4196|1.247E-05|2.513E-27|19|16|R|  11|37
5005.0606|4.111E-04|9.238E+00|30516.1240|3.870E-06|7.508E-28|19|16|P|   4|28
5005.0981|2.275E-04|4.560E+00|27837.7634|1.392E-05|9.471E-27|17|14|P|  26|37
5005.1259|4.424E-04|8.662E+00|43069.4998|1.239E-04|5.666E-29|14|11|R| 118|37
5005.1354|5.267E-04|1.105E+01|33000.0190|9.914E-06|6.222E-28|20|17|P|   8|26
5005.1428|5.663E-07|1.118E-02|29522.2961|1.652E-07|5.320E-29| 4| 1|P| 124|27
5005.1431|3.220E-04|5.066E+00|28160.6176|1.516E-06|8.562E-28|18|15|R|   1|38
5005.1904|3.796E-04|7.434E+00|44356.3921|1.134E-04|2.799E-29|13|10|R| 126|37
5005.2355|8.041E-04|1.551E+01|35628.6623|4.920E-05|8.752E-28|21|18|R|  25|26
5005.2841|8.517E-04|1.650E+01|36277.1705|6.614E-05|8.621E-28|21|18|R|  32|26
5005.3098|3.583E-04|7.017E+00|43213.3795|1.054E-04|4.422E-29|13|10|R| 124|46
5005.3326|3.027E-04|6.092E+00|29617.5370|1.567E-05|4.702E-27|18|15|P|  22|36
5005.3417|3.722E-05|7.362E-01|28900.4244|7.532E-06|3.268E-27|11| 8|P|  86|27
5005.4284|9.816E-04|1.916E+01|39949.8515|1.548E-04|3.466E-28|20|17|R|  66|26
5005.5700|8.106E-04|1.565E+01|35711.8357|5.151E-05|8.805E-28|21|18|R|  26|26
5005.6049|5.354E-04|1.045E+01|33831.4148|7.811E-05|2.908E-27|18|15|R|  61|38
5005.6056|8.446E-04|1.636E+01|36175.0773|6.360E-05|8.707E-28|21|18|R|  31|26
5005.6546|4.956E-04|9.709E+00|45305.3013|1.435E-04|2.324E-29|14|11|R| 122|36
5005.7686|1.758E-04|3.493E+00|29538.0246|2.027E-05|6.478E-27|16|13|P|  49|27
5005.7768|2.235E-04|4.381E+00|49759.0686|7.889E-05|1.502E-30|10| 7|R| 149|28
5005.7956|8.173E-04|1.579E+01|35798.1730|5.385E-05|8.833E-28|21|18|R|  27|26
5005.8103|3.422E-04|6.707E+00|52327.4334|1.192E-04|7.051E-31|11| 8|R| 147|26
5005.8172|8.376E-04|1.621E+01|36076.1265|6.111E-05|8.772E-28|21|18|R|  30|26
5005.8224|8.835E-06|1.747E-01|24497.5775|1.954E-06|6.398E-27| 8| 5|P|  94|38
5005.9046|5.242E-04|1.026E+01|38966.6590|1.197E-04|3.849E-28|16|13|R|  96|46
5005.9121|8.240E-04|1.593E+01|35887.6699|5.623E-05|8.836E-28|21|18|R|  28|26
5005.9154|8.247E-04|1.607E+01|37010.3453|1.048E-04|9.301E-28|20|17|R|  53|27
5005.9194|8.308E-04|1.607E+01|35980.3225|5.865E-05|8.816E-28|21|18|R|  29|26
5005.9320|1.229E-06|2.428E-02|24625.1794|3.210E-07|9.884E-28| 5| 2|P| 111|38
5005.9687|2.859E-04|5.603E+00|43501.1024|8.814E-05|3.177E-29|12| 9|R| 130|38
5005.9730|6.338E-04|1.238E+01|36707.0884|1.104E-04|1.068E-27|18|15|R|  73|37
5006.0396|1.691E-04|3.383E+00|26145.8711|1.194E-05|1.773E-26|16|13|P|  30|38
5006.0926|6.227E-04|1.219E+01|42275.9181|1.539E-04|1.061E-28|16|13|R| 104|28
5006.1090|5.807E-04|1.134E+01|35183.4024|9.292E-05|1.835E-27|18|15|R|  67|46
5006.1177|2.285E-04|4.605E+00|27292.6394|1.129E-05|9.813E-27|17|14|P|  21|46
5006.1568|4.173E-04|8.179E+00|46224.5277|1.277E-04|1.325E-29|13|10|R| 129|28
5006.2227|1.249E-04|2.487E+00|25629.4729|1.205E-05|2.292E-26|15|12|P|  41|38
5006.2468|1.319E-06|2.607E-02|26257.5154|3.540E-07|5.140E-28| 5| 2|P| 114|37
5006.2630|2.759E-06|5.454E-02|25279.5588|6.948E-07|1.585E-27| 6| 3|P| 107|46
5006.2728|1.257E-04|2.501E+00|26176.9188|1.301E-05|1.931E-26|15|12|P|  44|46
5006.3375|5.298E-07|1.047E-02|28186.9160|1.521E-07|9.064E-29| 4| 1|P| 122|36
5006.3550|4.484E-04|8.781E+00|39436.9519|1.108E-04|2.805E-28|15|12|R| 104|38
5006.4005|7.223E-04|1.413E+01|39060.8932|1.394E-04|4.491E-28|18|15|R|  81|28
5006.4292|7.526E-04|1.470E+01|37397.9882|1.187E-04|8.530E-28|19|16|R|  66|36
5006.4359|2.284E-04|4.563E+00|28810.6424|1.774E-05|7.799E-27|17|14|P|  33|28
5006.4431|4.949E-04|9.686E+00|37870.5990|1.095E-04|5.874E-28|16|13|R|  93|38
5006.6014|6.071E-04|1.183E+01|33910.1557|7.144E-05|2.643E-27|19|16|R|  49|37
5006.6107|2.542E-05|5.029E-01|28876.1713|5.504E-06|2.416E-27|10| 7|P|  92|27
5006.6361|3.261E-06|6.446E-02|29187.6736|8.750E-07|3.308E-28| 6| 3|P| 114|27
5006.6929|9.639E-05|1.913E+00|27806.0146|1.384E-05|9.851E-27|14|11|P|  61|28
5006.7346|1.431E-06|2.828E-02|28035.7340|3.941E-07|2.525E-28| 5| 2|P| 117|36
5006.7384|3.084E-04|6.358E+00|28672.8736|7.984E-06|3.641E-27|18|15|P|  11|37
5006.7461|5.026E-04|9.846E+00|41645.0322|1.301E-04|1.179E-28|15|12|R| 109|37
5006.8313|4.451E-04|8.437E+00|30413.2999|1.362E-05|2.696E-27|19|16|R|  12|37
5006.8603|3.484E-04|6.833E+00|47406.5747|1.124E-04|6.614E-30|12| 9|R| 136|28
5007.0221|3.031E-04|6.075E+00|30378.1111|1.998E-05|4.267E-27|18|15|P|  28|27
5007.0288|1.520E-06|3.005E-02|29313.7875|4.258E-07|1.515E-28| 5| 2|P| 119|27
5007.0292|2.288E-04|4.571E+00|28972.1252|1.831E-05|7.488E-27|17|14|P|  34|36
5007.0394|3.586E-05|7.101E-01|27694.7102|7.005E-06|5.285E-27|11| 8|P|  83|36
5007.0489|2.876E-04|5.642E+00|48871.9547|9.750E-05|2.856E-30|11| 8|R| 143|36
5007.0654|1.836E-04|3.602E+00|45879.3896|6.267E-05|7.220E-30|10| 7|R| 144|38
5007.0683|7.641E-04|1.497E+01|46293.8613|2.032E-04|2.172E-29|16|13|R| 112|26
5007.1451|4.722E-05|9.365E-01|24763.3848|7.447E-06|2.146E-26|12| 9|P|  67|38
5007.2089|7.323E-04|1.431E+01|36923.6194|1.120E-04|1.006E-27|19|16|R|  64|28
5007.2384|7.358E-04|1.440E+01|39394.2929|1.438E-04|3.967E-28|18|15|R|  82|36
5007.2654|5.585E-04|1.094E+01|40161.2517|1.315E-04|2.426E-28|16|13|R|  99|37
5007.3273|6.787E-04|1.331E+01|47570.3825|1.933E-04|1.120E-29|15|12|R| 120|26
5007.3310|5.582E-04|1.026E+01|32580.2324|9.197E-06|6.832E-28|20|17|R|   6|27
5007.3357|9.946E-06|1.968E-01|27730.9337|2.365E-06|1.754E-27| 8| 5|P| 101|36
5007.3915|1.108E-07|2.191E-03|26477.9154|3.235E-08|4.227E-29| 3| 0|P| 124|37
5007.4263|3.401E-04|6.670E+00|42167.1124|9.849E-05|6.731E-29|13|10|R| 122|38
5007.4855|5.559E-04|1.090E+01|43612.1553|1.492E-04|5.419E-29|15|12|R| 113|28
5007.5177|4.019E-04|8.206E+00|31138.5007|1.325E-05|1.965E-27|19|16|P|  14|27
5007.5503|6.876E-04|1.348E+01|44199.0611|1.764E-04|4.982E-29|16|13|R| 108|27
5007.6346|3.152E-04|7.094E+00|28328.3769|2.968E-06|1.570E-27|18|15|P|   4|46
5007.6474|9.116E-04|1.786E+01|43446.5877|2.017E-04|8.446E-29|18|15|R|  93|26
5007.7570|3.056E-04|6.105E+00|31483.0077|2.518E-05|3.272E-27|18|15|P|  35|26
5007.7688|3.983E-04|8.017E+00|32059.5506|2.157E-05|2.125E-27|19|16|P|  23|26
5007.8848|4.844E-07|9.581E-03|26327.9323|1.357E-07|1.906E-28| 4| 1|P| 119|37
5007.9093|3.243E-04|5.475E+00|28166.6949|2.291E-06|1.290E-27|18|15|R|   2|38
5007.9898|6.639E-05|1.319E+00|24944.6867|9.222E-06|2.436E-26|13|10|P|  59|38
5008.0005|9.610E-04|1.881E+01|41795.1447|1.855E-04|1.715E-28|19|16|R|  81|26
5008.0266|5.738E-06|1.136E-01|27538.6478|1.432E-06|1.159E-27| 7| 4|P| 106|28
5008.0549|2.255E-05|4.469E-01|25184.9605|4.407E-06|1.052E-26|10| 7|P|  83|46
5008.1854|9.260E-05|1.841E+00|25802.6241|1.156E-05|2.052E-26|14|11|P|  53|46
5008.1965|1.805E-04|3.588E+00|30797.6348|2.294E-05|4.142E-27|16|13|P|  54|26
5008.2058|8.423E-04|1.651E+01|44891.8278|2.062E-04|4.318E-29|17|14|R| 103|26
5008.3911|6.015E-04|1.173E+01|33761.9128|6.940E-05|2.757E-27|19|16|R|  48|37
5008.3935|2.312E-04|4.614E+00|29845.6219|2.123E-05|5.855E-27|17|14|P|  39|27
5008.3945|8.171E-04|1.595E+01|36845.5014|1.020E-04|9.794E-28|20|17|R|  52|27
5008.4241|5.534E-05|1.097E+00|30351.4705|1.081E-05|2.418E-27|12| 9|P|  83|26
5008.4310|5.302E-04|1.036E+01|33650.6425|7.615E-05|3.092E-27|18|15|R|  60|38
5008.4391|9.387E-05|1.866E+00|26514.0219|1.238E-05|1.590E-26|14|11|P|  56|37
5008.4937|4.139E-04|9.785E+00|30503.5577|2.924E-06|5.707E-28|19|16|P|   3|28
5008.5667|4.112E-04|9.002E+00|30583.7942|4.841E-06|9.139E-28|19|16|P|   5|36
5008.5793|4.485E-04|8.532E+00|30453.2465|1.478E-05|2.871E-27|19|16|R|  13|37
5008.6239|3.042E-04|6.147E+00|29429.4089|1.432E-05|4.681E-27|18|15|P|  20|28
5008.6247|2.308E-04|4.694E+00|26861.9575|8.696E-06|9.160E-27|17|14|P|  16|38
5008.7142|2.354E-04|4.689E+00|31068.2493|2.494E-05|3.954E-27|17|14|P|  45|26
5008.7178|5.609E-04|1.099E+01|37135.2416|1.109E-04|8.591E-28|17|14|R|  83|46
5008.8096|2.575E-04|5.055E+00|46659.8008|8.548E-05|6.989E-30|11| 8|R| 140|37
5008.8860|4.797E-05|9.523E-01|25362.4818|7.795E-06|1.710E-26|12| 9|P|  69|46
5008.9006|2.322E-04|4.559E+00|44620.4074|7.546E-05|1.590E-29|11| 8|R| 137|38
5009.0476|1.373E-04|2.728E+00|30582.9916|2.005E-05|4.011E-27|15|12|P|  62|26
5009.0538|8.086E-04|1.585E+01|41138.7456|1.676E-04|2.054E-28|18|15|R|  87|27
5009.0567|5.406E-06|1.071E-01|26017.5976|1.311E-06|2.137E-27| 7| 4|P| 103|37
5009.0821|1.705E-04|3.406E+00|27203.8398|1.485E-05|1.370E-26|16|13|P|  37|37
5009.1149|5.301E-04|1.125E+01|32974.0272|8.737E-06|5.554E-28|20|17|P|   7|26
5009.1354|6.892E-04|1.351E+01|40989.1053|1.542E-04|1.980E-28|17|14|R|  94|36
5009.2364|1.271E-04|2.532E+00|26793.2797|1.406E-05|1.580E-26|15|12|P|  47|37
5009.2407|6.843E-05|1.359E+00|26281.7745|1.031E-05|1.481E-26|13|10|P|  64|37
5009.2656|1.698E-04|3.398E+00|26584.0424|1.320E-05|1.611E-26|16|13|P|  33|46
5009.2657|2.210E-05|4.384E-01|24476.4518|4.216E-06|1.394E-26|10| 7|P|  81|38
5009.2889|5.254E-04|1.029E+01|35941.1737|9.898E-05|1.340E-27|17|14|R|  79|38
5009.3042|4.706E-04|9.233E+00|40337.3878|1.186E-04|1.977E-28|15|12|R| 106|46
5009.3240|8.397E-04|1.644E+01|39300.4118|1.463E-04|4.331E-28|19|16|R|  73|27
5009.4089|4.479E-07|8.868E-03|24620.2105|1.224E-07|3.777E-28| 4| 1|P| 116|38
5009.4344|6.024E-04|1.181E+01|38444.6761|1.248E-04|5.248E-28|17|14|R|  87|37
5009.4662|3.160E-04|6.205E+00|45436.9652|9.971E-05|1.466E-29|12| 9|R| 133|37
5009.5477|9.719E-04|1.902E+01|39742.3750|1.511E-04|3.738E-28|20|17|R|  65|26
5009.6092|5.749E-04|1.125E+01|34983.9380|9.071E-05|1.971E-27|18|15|R|  66|46
5009.6361|2.685E-05|5.321E-01|30359.5274|6.007E-06|1.338E-27|10| 7|P|  95|26
5009.6502|1.733E-04|3.455E+00|28489.4346|1.795E-05|9.255E-27|16|13|P|  44|36
5009.6966|5.622E-04|1.043E+01|32602.4553|1.059E-05|7.786E-28|20|17|R|   7|27
5009.8309|6.760E-04|1.326E+01|40612.0630|1.497E-04|2.292E-28|17|14|R|  93|28
5009.8764|7.107E-05|1.412E+00|27786.5866|1.155E-05|8.340E-27|13|10|P|  69|36
5009.8885|2.313E-05|4.587E-01|25958.4544|4.630E-06|7.762E-27|10| 7|P|  85|37
5010.0736|1.728E-04|3.449E+00|28293.6297|1.751E-05|9.864E-27|16|13|P|  43|28
5010.0799|5.961E-04|1.163E+01|33616.5965|6.739E-05|2.870E-27|19|16|R|  47|37
5010.0937|1.917E-04|3.767E+00|46689.4449|6.592E-05|5.224E-30|10| 7|R| 145|46
5010.1309|9.950E-05|1.977E+00|29008.6145|1.523E-05|6.276E-27|14|11|P|  65|27
5010.1545|7.452E-04|1.459E+01|37196.3375|1.158E-04|9.174E-28|19|16|R|  65|36
5010.1763|4.849E-04|9.525E+00|44823.9874|1.394E-04|2.831E-29|14|11|R| 121|28
5010.1946|6.273E-04|1.229E+01|36488.4694|1.079E-04|1.159E-27|18|15|R|  72|37
5010.2263|2.258E-04|4.437E+00|49905.3229|7.976E-05|1.423E-30|10| 7|R| 149|36
5010.2314|4.519E-04|8.625E+00|30496.2579|1.597E-05|3.037E-27|19|16|R|  14|37
5010.3390|3.281E-05|6.516E-01|24544.4582|5.720E-06|1.831E-26|11| 8|P|  74|38
5010.3638|6.168E-07|1.221E-02|31080.9613|1.831E-07|2.885E-29| 4| 1|P| 126|26
5010.4493|2.439E-05|4.839E-01|27591.2267|5.114E-06|4.055E-27|10| 7|P|  89|36
5010.5214|7.521E-04|1.476E+01|42652.5937|1.754E-04|1.040E-28|17|14|R|  98|27
5010.5409|1.596E-05|3.166E-01|27603.0067|3.572E-06|2.817E-27| 9| 6|P|  95|36
5010.5439|3.045E-04|6.152E+00|29547.6932|1.506E-05|4.673E-27|18|15|P|  21|36
5010.5485|2.287E-04|4.604E+00|27756.5193|1.347E-05|9.533E-27|17|14|P|  25|37
5010.5845|3.266E-04|5.727E+00|28175.8104|3.077E-06|1.726E-27|18|15|R|   3|38
5010.6337|3.340E-05|6.633E-01|25197.4766|5.980E-06|1.420E-26|11| 8|P|  76|46
5010.6912|7.251E-04|1.419E+01|36728.3662|1.093E-04|1.078E-27|19|16|R|  63|28
5010.7202|9.180E-05|1.829E+00|25163.3306|1.081E-05|2.572E-26|14|11|P|  50|38
5010.7469|5.026E-04|9.879E+00|49877.2693|1.598E-04|3.063E-30|13|10|R| 134|26
5010.7514|5.111E-05|1.015E+00|27662.2004|9.150E-06|7.013E-27|12| 9|P|  76|36
